index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue           ,streetAddress           ,unit   ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType         ,isFeatured ,zipcode ,latitude  ,priceReduction     ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse ,shouldHighlight ,videoCount ,lotAreaUnit ,city    ,homeStatusForHDP ,currency ,homeStatus ,price   ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      12 ,listing_url ,2057005841 ,2023-11-01   ,FALSE             , 2500.0                ,3509 Goodhope St #B     ,# B    ,     3.0 ,-95.37429  ,       2900.0 , 366100.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.684465 ,                   ,                 ,                 ,USA     ,False                   ,        3 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 369000 ,     369000 ,                ,    1893.0 ,[object Object]  ,False         ,False            ,True               ,-1
      13 ,listing_url ,  84017656 ,2023-11-01   ,FALSE             , 5000.0                ,3722 Lehall St          ,       ,     4.0 ,-95.36684  ,       1864.0 , 398600.0 ,            ,MULTI_FAMILY  ,False        ,TX    ,                            ,False      ,  77021 ,29.688967 ,                   ,        401481.0 ,                 ,USA     ,False                   ,        4 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 409900 ,     409900 ,                ,    2936.0 ,[object Object]  ,False         ,False            ,True               ,-1
      14 ,listing_url ,2056046029 ,2023-11-01   ,FALSE             , 1902.0                ,3608 Amos St            ,       ,     3.0 ,-95.36959  ,       2800.0 , 376700.0 ,-490.0      ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.689228 ,$490 (Nov 5)       ,                 , 1699167600000.0 ,USA     ,False                   ,        4 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 379500 ,     379500 ,                ,    1794.0 ,[object Object]  ,False         ,False            ,True               ,-1
      15 ,listing_url ,2058169726 ,2023-11-01   ,FALSE             ,                       ,3327 Kilgore St UNIT F  ,Unit F ,     3.0 ,-95.37221  ,       2969.0 , 407600.0 ,-5000.0     ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.703573 ,"$5,000 (Nov 4)"   ,                 , 1699081200000.0 ,USA     ,False                   ,        4 ,          ,False           ,           ,            ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 410000 ,     410000 ,                ,    2197.0 ,[object Object]  ,False         ,False            ,True               ,-1
      16 ,listing_url ,2078936896 ,2023-11-01   ,FALSE             , 1925.352              ,3327 Kilgore St         ,       ,     3.0 ,-95.37279  ,       3099.0 , 397500.0 ,-10100.0    ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.703653 ,"$10,100 (Nov 4)"  ,                 , 1699081200000.0 ,USA     ,False                   ,        4 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 399900 ,     399900 ,                ,    2171.0 ,[object Object]  ,False         ,False            ,True               ,-1
      17 ,listing_url ,  84056933 ,2023-11-01   ,FALSE             ,10000.0                ,4525 Balkin St APT 12   ,Apt 12 ,         ,-95.349815 ,       1300.0 ,1007600.0 ,            ,MULTI_FAMILY  ,False        ,TX    ,                            ,False      ,  77021 ,29.693586 ,                   ,        756863.0 ,                 ,USA     ,False                   ,        0 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,1025000 ,    1025000 ,                ,    9000.0 ,[object Object]  ,False         ,False            ,True               ,-1
      18 ,listing_url ,2054519689 ,2023-11-01   ,FALSE             , 7725.0                ,7110 Sidney St          ,       ,     3.0 ,-95.35871  ,              ,          ,            ,MULTI_FAMILY  ,False        ,TX    ,                            ,False      ,  77021 ,29.68623  ,                   ,                 ,                 ,USA     ,False                   ,        2 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 509900 ,     509900 ,                ,    3432.0 ,[object Object]  ,False         ,False            ,True               ,-1
      19 ,listing_url , 126297033 ,2023-11-01   ,FALSE             , 1428.768              ,6617 Del Rio St #B      ,# B    ,     3.0 ,-95.37005  ,       2949.0 , 393300.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.700665 ,                   ,        447277.0 ,                 ,USA     ,False                   ,        4 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 399900 ,     399900 ,                ,    2100.0 ,[object Object]  ,False         ,False            ,True               ,-1
      20 ,listing_url ,2056024153 ,2023-11-01   ,FALSE             , 1925.352              ,3327 Kilgore St #D      ,# D    ,     3.0 ,-95.37279  ,       3099.0 , 402700.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC                ,False      ,  77021 ,29.703653 ,                   ,                 ,                 ,USA     ,False                   ,        4 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 405000 ,     405000 ,                ,    2169.0 ,[object Object]  ,False         ,False            ,True               ,-1
      21 ,listing_url ,  27940152 ,2023-11-01   ,FALSE             , 7056.72               ,5226 Pomander Rd        ,       ,     4.0 ,-95.331474 ,       1849.0 , 229000.0 ,-3500.0     ,SINGLE_FAMILY ,False        ,TX    ,                            ,False      ,  77021 ,29.702765 ,"$3,500 (Nov 9)"   ,        181890.0 , 1699516800000.0 ,USA     ,False                   ,        2 ,          ,False           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   , 245000 ,     245000 ,                ,    1750.0 ,[object Object]  ,False         ,False            ,True               ,-1
