index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue ,streetAddress         ,unit ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType ,isFeatured ,zipcode ,latitude  ,priceReduction      ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse     ,shouldHighlight ,videoCount ,lotAreaUnit ,city     ,homeStatusForHDP ,currency ,homeStatus ,price   ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      11 ,listing_url ,  97619705 ,2023-08-01   ,FALSE             ,   8041.176  ,4659 Spruce St        ,     ,       5 ,-95.45917  ,         7390 ,  1047700 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.708265 ,                    ,         1000715 ,                 ,USA     ,FALSE                   ,        5 ,Sat. 2-4pm    ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1099000 ,    1099000 ,[object Object] ,      4057 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      12 ,listing_url ,  27964831 ,2023-08-01   ,FALSE             ,   7222.248  ,501 Wilmington Dr     ,     ,       3 ,-95.45833  ,         2435 ,   519600 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.71103  ,                    ,          449023 ,                 ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,         1 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 515000 ,     515000 ,                ,      1383 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      13 ,listing_url ,  27836343 ,2023-08-01   ,FALSE             ,   5127.012  ,4317 Verone St        ,     ,       4 ,-95.44817  ,         5262 ,   742900 ,-54000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.697554 ,"$54,000 (Aug 16)"  ,          693120 ,1.69217E+12      ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 775000 ,     775000 ,                ,      2742 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      14 ,listing_url ,  27744978 ,2023-08-01   ,FALSE             ,   7000.092  ,5207 Linden St        ,     ,       4 ,-95.47094  ,         7147 ,  1112800 ,-14000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.704193 ,"$14,000 (Jul 28)"  ,          792747 ,1.69053E+12      ,USA     ,FALSE                   ,        5 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1175000 ,    1175000 ,                ,      3646 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      15 ,listing_url ,  27956928 ,2023-08-01   ,FALSE             ,   7801.596  ,1116 Sheffield St     ,     ,       4 ,-95.46178  ,         8175 ,  1301900 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.719738 ,                    ,         1050592 ,                 ,USA     ,FALSE                   ,        5 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1298000 ,    1298000 ,                ,      3939 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      16 ,listing_url ,  27932938 ,2023-08-01   ,FALSE             ,   8102.16   ,4654 Spruce St        ,     ,       4 ,-95.45881  ,         6578 ,  1051400 ,-49000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.708689 ,"$49,000 (Jul 26)"  ,          952687 ,1.69035E+12      ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1100000 ,    1100000 ,                ,      4043 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      17 ,listing_url ,  27965015 ,2023-08-01   ,FALSE             ,   8280.756  ,4626 Oakdale St       ,     ,       3 ,-95.45867  ,         2417 ,   584700 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.718336 ,                    ,          503806 ,                 ,USA     ,FALSE                   ,        2 ,Sun. 2-3:30pm ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 595000 ,     595000 ,[object Object] ,      1568 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      18 ,listing_url ,  80513385 ,2023-08-01   ,FALSE             ,      0.5131 ,503 Bolivar St        ,     ,       6 ,-95.4612   ,        21355 ,  3111900 ,-150000     ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.701258 ,"$150,000 (Jul 17)" ,         3220963 ,1.68958E+12      ,USA     ,FALSE                   ,        8 ,              ,FALSE           ,           ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,3349000 ,    3349000 ,                ,      7471 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      19 ,listing_url ,  27744644 ,2023-08-01   ,FALSE             ,   7000.092  ,4901 Cedar St         ,     ,       2 ,-95.46458  ,         6616 ,   943300 ,-51000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.70678  ,"$51,000 (Aug 7)"   ,          842235 ,1.69139E+12      ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 999000 ,     999000 ,                ,      3090 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      20 ,listing_url ,  27941735 ,2023-08-01   ,FALSE             ,      0.2594 ,5552 Huisache St      ,     ,       4 ,-95.47905  ,         5360 ,  1178400 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.697273 ,                    ,          825258 ,                 ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1175000 ,    1175000 ,                ,      3058 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      21 ,listing_url ,  27909763 ,2023-08-01   ,FALSE             ,   6899.904  ,1108 Howard Ln        ,     ,       3 ,-95.450294 ,         5644 ,   836900 ,-40500      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.719423 ,"$40,500 (Aug 16)"  ,          701440 ,1.69217E+12      ,USA     ,FALSE                   ,        4 ,Sat. 1-3pm    ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 849500 ,     849500 ,[object Object] ,      2480 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      22 ,listing_url ,  27952187 ,2023-08-01   ,FALSE             ,   8916.732  ,5102 Huisache St      ,     ,       4 ,-95.46831  ,         7330 ,  1206000 ,-100000     ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.70052  ,"$100,000 (Jul 14)" ,          982375 ,1.68932E+12      ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1199000 ,    1199000 ,                ,      4309 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      23 ,listing_url ,  27967601 ,2023-08-01   ,FALSE             ,  10876.932  ,5615 Whitehaven St    ,     ,       3 ,-95.48227  ,         2299 ,   483900 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.699057 ,                    ,          529886 ,                 ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 519500 ,     519500 ,                ,      1510 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      24 ,listing_url ,  28506406 ,2023-08-01   ,FALSE             ,  10558.944  ,4536 Evergreen St     ,     ,       5 ,-95.45512  ,         8580 ,  1323200 ,-34000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.698868 ,"$34,000 (Aug 8)"   ,          944614 ,1.69148E+12      ,USA     ,FALSE                   ,        6 ,Sun. 1-4pm    ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1425000 ,    1425000 ,[object Object] ,      4495 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      25 ,listing_url ,  27877773 ,2023-08-01   ,FALSE             ,      0.47   ,5423 Braeburn Dr      ,     ,       3 ,-95.48422  ,         6321 ,   924800 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.695576 ,                    ,          924932 ,                 ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1000000 ,    1000000 ,                ,      3280 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      26 ,listing_url ,  27836179 ,2023-08-01   ,FALSE             ,   5127.012  ,4317 Lula St          ,     ,       5 ,-95.4482   ,         9004 ,  1451600 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,BUILDER_SPEC        ,FALSE      ,  77401 ,29.700382 ,                    ,          412212 ,                 ,USA     ,FALSE                   ,        5 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1462500 ,    1462500 ,                ,      3901 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      27 ,listing_url ,  27836699 ,2023-08-01   ,FALSE             ,   5127.012  ,4429 Lafayette St     ,     ,       3 ,-95.45046  ,         2269 ,   434500 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.691216 ,                    ,          303424 ,                 ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   , 450000 ,     450000 ,                ,      1290 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      28 ,listing_url ,  27836607 ,2023-08-01   ,FALSE             ,   5127.012  ,4312 Dorothy St       ,     ,       5 ,-95.448    ,        10048 ,  1533500 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.693071 ,                    ,         1153401 ,                 ,USA     ,FALSE                   ,        5 ,Sun. 3-5pm    ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1595000 ,    1595000 ,[object Object] ,      4981 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      29 ,listing_url ,  27930071 ,2023-08-01   ,FALSE             ,   6324.912  ,5120 Patrick Henry St ,     ,       4 ,-95.47     ,         9483 ,  1507200 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,BUILDER_SPEC        ,FALSE      ,  77401 ,29.697842 ,                    ,          403000 ,                 ,USA     ,FALSE                   ,        5 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1549900 ,    1549900 ,                ,      4420 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      30 ,listing_url ,  27947884 ,2023-08-01   ,FALSE             ,   9099.684  ,4809 Holly St         ,     ,       4 ,-95.462166 ,         8360 ,  1221200 ,-34000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.693262 ,"$34,000 (Aug 2)"   ,         1181633 ,1.69096E+12      ,USA     ,FALSE                   ,        5 ,              ,FALSE           ,           ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1295000 ,    1295000 ,                ,      4456 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      31 ,listing_url ,  97617591 ,2023-08-01   ,FALSE             ,      0.2984 ,4803 Elm St           ,     ,       4 ,-95.46272  ,         8512 ,  1200700 ,-67500      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77401 ,29.71264  ,"$67,500 (Aug 7)"   ,         1187318 ,1.69139E+12      ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1282500 ,    1282500 ,                ,      4245 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
