index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue           ,streetAddress         ,unit ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType ,isFeatured ,zipcode ,latitude  ,priceReduction     ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse  ,shouldHighlight ,videoCount ,lotAreaUnit ,city     ,homeStatusForHDP ,currency ,homeStatus ,price   ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      12 ,listing_url ,  27906320 ,2023-11-01   ,FALSE             , 8820.9                ,544 S 3rd St          ,     ,     2.0 ,-95.46695  ,         1900 ,          ,            ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.699148 ,                   ,        483619.0 ,                 ,USA     ,False                   ,        1 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,750000  ,     750000 ,                ,    1173.0 ,[object Object]  ,False         ,False            ,True               ,-1
      13 ,listing_url ,  27967619 ,2023-11-01   ,FALSE             ,10798.524              ,808 Atwell St         ,     ,     3.0 ,-95.482185 ,         4110 , 635900.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.697256 ,                   ,        436483.0 ,                 ,USA     ,False                   ,        2 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,675000  ,     675000 ,                ,    1639.0 ,[object Object]  ,False         ,False            ,True               ,-1
      14 ,listing_url ,  27877680 ,2023-11-01   ,FALSE             ,    0.4131999999999999 ,5100 Pine St          ,     ,     3.0 ,-95.46809  ,         5741 , 891300.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.695166 ,                   ,        863751.0 ,                 ,USA     ,False                   ,        2 ,           ,False           ,         0 ,acres       ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,959000  ,     959000 ,                ,    2192.0 ,[object Object]  ,False         ,False            ,True               ,-1
      15 ,listing_url ,  27836107 ,2023-11-01   ,FALSE             , 5125.0                ,4318 Oleander St      ,     ,     4.0 ,-95.4484   ,         7518 ,1165600.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.701534 ,                   ,       1203281.0 ,                 ,USA     ,False                   ,        4 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1250000 ,    1250000 ,                ,    3805.0 ,[object Object]  ,False         ,False            ,True               ,-1
      16 ,listing_url ,  27947865 ,2023-11-01   ,FALSE             , 9099.684              ,4911 Holly St         ,     ,     4.0 ,-95.46431  ,        12034 ,1854600.0 ,-76000.0    ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.692738 ,"$76,000 (Oct 20)" ,       2109716.0 , 1697785200000.0 ,USA     ,False                   ,        6 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1999000 ,    1999000 ,                ,    6398.0 ,[object Object]  ,False         ,False            ,True               ,-1
      17 ,listing_url ,  28007397 ,2023-11-01   ,FALSE             , 8908.02               ,4605 Evergreen St     ,     ,     3.0 ,-95.45609  ,         4169 ,          ,-11500.0    ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.698341 ,"$11,500 (Oct 16)" ,        476681.0 , 1697439600000.0 ,USA     ,False                   ,        2 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,687500  ,     687500 ,                ,    1520.0 ,[object Object]  ,False         ,False            ,True               ,-1
      18 ,listing_url , 124870640 ,2023-11-01   ,FALSE             , 3859.416              ,126 White Dr          ,     ,     3.0 ,-95.45888  ,         4424 , 660500.0 ,-20000.0    ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.706879 ,"$20,000 (Nov 4)"  ,        634208.0 , 1699081200000.0 ,USA     ,False                   ,        3 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,699900  ,     699900 ,                ,    3230.0 ,[object Object]  ,False         ,False            ,True               ,-1
      19 ,listing_url ,  28191920 ,2023-11-01   ,FALSE             , 2200.0                ,5210 Woodlawn Pl      ,     ,     3.0 ,-95.47096  ,         2900 , 292400.0 ,            ,TOWNHOUSE     ,False        ,TX    ,                    ,False      ,  77401 ,29.712696 ,                   ,        345223.0 ,                 ,USA     ,False                   ,        3 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,320000  ,     320000 ,                ,    1871.0 ,[object Object]  ,False         ,False            ,True               ,-1
      20 ,listing_url ,  27836510 ,2023-11-01   ,FALSE             , 5125.0                ,4321 Darsey St        ,     ,     5.0 ,-95.44828  ,         6499 ,1333600.0 ,-5000.0     ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC        ,False      ,  77401 ,29.694773 ,"$5,000 (Nov 10)"  ,        443783.0 , 1699603200000.0 ,USA     ,False                   ,        6 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1444500 ,    1444500 ,                ,    4275.0 ,[object Object]  ,False         ,False            ,True               ,-1
      21 ,listing_url ,  27945844 ,2023-11-01   ,FALSE             ,                       ,4629 Holt St          ,     ,     5.0 ,-95.45839  ,         9278 ,1517800.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC        ,False      ,  77401 ,29.691912 ,                   ,        329449.0 ,                 ,USA     ,False                   ,        6 ,           ,False           ,         0 ,            ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1531000 ,    1531000 ,                ,    4646.0 ,[object Object]  ,False         ,False            ,True               ,-1
      22 ,listing_url ,  27967614 ,2023-11-01   ,FALSE             ,                       ,807 Atwell St         ,     ,     5.0 ,-95.48167  ,        10431 ,1665600.0 ,            ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC        ,False      ,  77401 ,29.697449 ,                   ,        593806.0 ,                 ,USA     ,False                   ,        6 ,           ,False           ,         0 ,            ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1681000 ,    1681000 ,                ,    5091.0 ,[object Object]  ,False         ,False            ,True               ,-1
      23 ,listing_url ,  27934166 ,2023-11-01   ,FALSE             , 6359.76               ,4911 Evergreen St     ,     ,         ,-95.46486  ,         1577 ,          ,-30000.0    ,LOT           ,False        ,TX    ,                    ,False      ,  77401 ,29.69824  ,"$30,000 (Nov 2)"  ,        312984.0 , 1698908400000.0 ,USA     ,False                   ,        0 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,439000  ,     439000 ,                ,           ,[object Object]  ,False         ,False            ,True               ,-1
      24 ,listing_url ,  27836275 ,2023-11-01   ,FALSE             , 5127.012              ,4326 Wendell St       ,     ,     3.0 ,-95.44848  ,         2500 , 535100.0 ,45000.0     ,SINGLE_FAMILY ,False        ,TX    ,                    ,False      ,  77401 ,29.698572 ,                   ,        498586.0 , 1653894000000.0 ,USA     ,False                   ,        2 ,           ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,595000  ,     595000 ,                ,    1826.0 ,[object Object]  ,False         ,False            ,True               ,-1
      25 ,listing_url ,  27963998 ,2023-11-01   ,FALSE             , 8450.64               ,4620 Evergreen St     ,     ,     5.0 ,-95.45759  ,        10028 ,1549300.0 ,-51000.0    ,SINGLE_FAMILY ,False        ,TX    ,BUILDER_SPEC        ,False      ,  77401 ,29.69888  ,"$51,000 (Nov 6)"  ,        916292.0 , 1699257600000.0 ,USA     ,False                   ,        5 ,Sat. 1-3pm ,False           ,         0 ,sqft        ,Bellaire ,FOR_SALE         ,USD      ,FOR_SALE   ,1648000 ,    1648000 ,[object Object] ,    4699.0 ,[object Object]  ,False         ,False            ,True               ,-1
