index_id ,result_from ,zpid       ,creationDate ,isShowcaseListing ,lotAreaValue   ,streetAddress            ,unit   ,bedrooms ,longitude  ,rentZestimate ,zestimate ,priceChange ,homeType      ,isUnmappable ,state ,newConstructionType ,isFeatured ,zipcode ,latitude  ,priceReduction     ,taxAssessedValue ,datePriceChanged ,country ,isPreforeclosureAuction ,bathrooms ,openHouse     ,shouldHighlight ,videoCount ,lotAreaUnit ,city    ,homeStatusForHDP ,currency ,homeStatus ,price  ,priceForHDP ,open_house_info ,livingArea ,listing_sub_type ,isZillowOwned ,isPremierBuilder ,isNonOwnerOccupied ,daysOnZillow
      21 ,listing_url ,  27747037 ,2023-08-01   ,FALSE             ,1766           ,3128 Trulley St          ,       ,       3 ,-95.35396  ,         2614 ,          ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,BUILDER_SPEC        ,FALSE      ,  77004 ,29.736874 ,                   ,           82000 ,                 ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,389900 ,     389900 ,                ,      1507 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      22 ,listing_url ,  62565656 ,2023-08-01   ,FALSE             ,1848           ,5414 Chartres St         ,       ,       3 ,-95.38025  ,         2949 ,   397300 ,-5000       ,TOWNHOUSE     ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.72193  ,"$5,000 (Aug 22)"  ,          346643 ,1.69269E+12      ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,415000 ,     415000 ,                ,      2046 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      23 ,listing_url ,  84068467 ,2023-08-01   ,FALSE             ,8221.9979      ,4711 San Jacinto St      ,       ,       3 ,-95.3828   ,         3200 ,   429500 ,-26000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.730824 ,"$26,000 (Aug 1)"  ,          433019 ,1.69087E+12      ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,449000 ,     449000 ,                ,      2742 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      24 ,listing_url ,  97662107 ,2023-08-01   ,FALSE             ,1766           ,3130 Trulley St          ,       ,       3 ,-95.35383  ,         2614 ,          ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,BUILDER_SPEC        ,FALSE      ,  77004 ,29.736782 ,                   ,           80000 ,                 ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,389900 ,     389900 ,                ,      1507 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      25 ,listing_url ,  84037602 ,2023-08-01   ,FALSE             ,2056           ,1807 Palm St             ,       ,       3 ,-95.37962  ,         3148 ,   446500 ,            ,TOWNHOUSE     ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.725067 ,                   ,          378918 ,                 ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,450000 ,     450000 ,                ,      2583 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      26 ,listing_url ,  80585550 ,2023-08-01   ,FALSE             ,1912.284       ,3014 Caroline St         ,       ,       3 ,-95.374306 ,         2749 ,   409800 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.741007 ,                   ,          331791 ,                 ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,410000 ,     410000 ,                ,      1831 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      27 ,listing_url ,  55477560 ,2023-08-01   ,FALSE             ,1434           ,1725 Tuam St             ,       ,       3 ,-95.368774 ,         2514 ,   388600 ,            ,TOWNHOUSE     ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.739597 ,                   ,          317986 ,                 ,USA     ,FALSE                   ,        3 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,389000 ,     389000 ,                ,      1962 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      28 ,listing_url ,  27810804 ,2023-08-01   ,FALSE             ,1576.872       ,1411 Wheeler St          ,       ,       3 ,-95.37899  ,         2068 ,   316800 ,-10000      ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.731907 ,"$10,000 (Jun 15)" ,           71088 ,1.68681E+12      ,USA     ,FALSE                   ,        2 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,324900 ,     324900 ,                ,      1172 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      29 ,listing_url ,  27852769 ,2023-08-01   ,FALSE             ,   0.3013      ,3434 Southmore Blvd      ,       ,       6 ,-95.361786 ,         4358 ,   696600 ,            ,SINGLE_FAMILY ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.713928 ,                   ,         1199761 ,                 ,USA     ,FALSE                   ,        6 ,              ,FALSE           ,           ,acres       ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,699000 ,     699000 ,                ,      7301 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
      30 ,listing_url ,  58673558 ,2023-08-01   ,FALSE             ,1455           ,1331 McIlhenny St        ,       ,       3 ,-95.36995  ,         2921 ,   388100 ,            ,TOWNHOUSE     ,FALSE        ,TX    ,                    ,FALSE      ,  77004 ,29.744514 ,                   ,          315000 ,                 ,USA     ,FALSE                   ,        4 ,              ,FALSE           ,           ,sqft        ,Houston ,FOR_SALE         ,USD      ,FOR_SALE   ,400000 ,     400000 ,                ,      2038 ,[object Object]  ,FALSE         ,FALSE            ,TRUE               ,-1
